20 0.000000 1.67768092e+02
20 0.031250 1.63279802e+02
20 0.062500 1.57137114e+02
20 0.093750 1.49679041e+02
20 0.125000 1.41265668e+02
20 0.156250 1.32258331e+02
20 0.187500 1.23008022e+02
20 0.218750 1.13844288e+02
20 0.250000 1.05066334e+02
20 0.281250 9.69316404e+01
20 0.312500 8.96575026e+01
20 0.343750 8.34257500e+01
20 0.375000 7.83822215e+01
20 0.406250 7.46411891e+01
20 0.437500 7.22932125e+01
20 0.468750 7.14143663e+01
20 0.500000 7.20729818e+01
20 0.531250 7.43295329e+01
20 0.562500 7.82269620e+01
20 0.593750 8.37703815e+01
20 0.625000 9.08978243e+01
20 0.656250 9.94501642e+01
20 0.687500 1.09149480e+02
20 0.718750 1.19597331e+02
20 0.750000 1.30297170e+02
20 0.781250 1.40689862e+02
20 0.812500 1.50203089e+02
20 0.843750 1.58316217e+02
20 0.875000 1.64606780e+02
20 0.906250 1.68780730e+02
20 0.937500 1.70685327e+02
20 0.968750 1.70309305e+02
21 0.000000 2.83299400e+02
21 0.031250 2.75745112e+02
21 0.062500 2.65395111e+02
21 0.093750 2.52820539e+02
21 0.125000 2.38628617e+02
21 0.156250 2.23429176e+02
21 0.187500 2.07815001e+02
21 0.218750 1.92343013e+02
21 0.250000 1.77519098e+02
21 0.281250 1.63778804e+02
21 0.312500 1.51489816e+02
21 0.343750 1.40959831e+02
21 0.375000 1.32435622e+02
21 0.406250 1.26110473e+02
21 0.437500 1.22137433e+02
21 0.468750 1.20644900e+02
21 0.500000 1.21748025e+02
21 0.531250 1.25548557e+02
21 0.562500 1.32118578e+02
21 0.593750 1.41466337e+02
21 0.625000 1.53487024e+02
21 0.656250 1.67912145e+02
21 0.687500 1.84273127e+02
21 0.718750 2.01898420e+02
21 0.750000 2.19951218e+02
21 0.781250 2.37489184e+02
21 0.812500 2.53547564e+02
21 0.843750 2.67248345e+02
21 0.875000 2.77878526e+02
21 0.906250 2.84941122e+02
21 0.937500 2.88177025e+02
21 0.968750 2.87565479e+02
22 0.000000 4.48806489e+02
22 0.031250 4.36867156e+02
22 0.062500 4.20496507e+02
22 0.093750 4.00597829e+02
22 0.125000 3.78132132e+02
22 0.156250 3.54065142e+02
22 0.187500 3.29336069e+02
22 0.218750 3.04827705e+02
22 0.250000 2.81342231e+02
22 0.281250 2.59570522e+02
22 0.312500 2.40095935e+02
22 0.343750 2.23406677e+02
22 0.375000 2.09894258e+02
22 0.406250 1.99865239e+02
22 0.437500 1.93562216e+02
22 0.468750 1.91188511e+02
22 0.500000 1.92926260e+02
22 0.531250 1.98936208e+02
22 0.562500 2.09332020e+02
22 0.593750 2.24126288e+02
22 0.625000 2.43152730e+02
22 0.656250 2.65986202e+02
22 0.687500 2.91885200e+02
22 0.718750 3.19787306e+02
22 0.750000 3.48368789e+02
22 0.781250 3.76138941e+02
22 0.812500 4.01571375e+02
22 0.843750 4.23276512e+02
22 0.875000 4.40125297e+02
22 0.906250 4.51329918e+02
22 0.937500 4.56478544e+02
