20 0.000000 3.83497856e+01
20 0.031250 3.61002030e+01
20 0.062500 3.32173855e+01
20 0.093750 2.98963293e+01
20 0.125000 2.63154713e+01
20 0.156250 2.26282133e+01
20 0.187500 1.89667525e+01
20 0.218750 1.54382983e+01
20 0.250000 1.21307673e+01
20 0.281250 9.11373426e+00
20 0.312500 6.44090801e+00
20 0.343750 4.15267982e+00
20 0.375000 2.28147565e+00
20 0.406250 8.72246332e-01
20 0.437500 1.43465118e-01
20 0.468750 3.70280495e-03
20 0.500000 5.70403774e-10
20 0.531250 4.91971234e-05
20 0.562500 3.53883995e-02
20 0.593750 5.46973980e-01
20 0.625000 2.36424397e+00
20 0.656250 5.40539371e+00
20 0.687500 9.44596538e+00
20 0.718750 1.42754152e+01
20 0.750000 1.95736299e+01
20 0.781250 2.49364206e+01
20 0.812500 2.99356370e+01
20 0.843750 3.41830532e+01
20 0.875000 3.73908481e+01
20 0.906250 3.93961482e+01
20 0.937500 4.01642869e+01
20 0.968750 3.97667412e+01
21 0.000000 6.52232769e+01
21 0.031250 6.14180440e+01
21 0.062500 5.65328131e+01
21 0.093750 5.08970572e+01
21 0.125000 4.48131100e+01
21 0.156250 3.85419751e+01
21 0.187500 3.23091186e+01
21 0.218750 2.62979186e+01
21 0.250000 2.06597688e+01
21 0.281250 1.55148509e+01
21 0.312500 1.09565002e+01
21 0.343750 7.05549447e+00
21 0.375000 3.86902225e+00
21 0.406250 1.47531559e+00
21 0.437500 2.41990289e-01
21 0.468750 6.22675773e-03
21 0.500000 9.58450626e-10
21 0.531250 8.25588582e-05
21 0.562500 5.95850681e-02
21 0.593750 9.24244470e-01
21 0.625000 4.00678990e+00
21 0.656250 9.17882144e+00
21 0.687500 1.60544644e+01
21 0.718750 2.42692320e+01
21 0.750000 3.32752432e+01
21 0.781250 4.23851653e+01
21 0.812500 5.08743228e+01
21 0.843750 5.80871201e+01
21 0.875000 6.35379650e+01
21 0.906250 6.69520474e+01
21 0.937500 6.82701794e+01
21 0.968750 6.76120419e+01
22 0.000000 1.03915181e+02
22 0.031250 9.78741848e+01
22 0.062500 9.01081232e+01
22 0.093750 8.11395622e+01
22 0.125000 7.14493484e+01
22 0.156250 6.14539407e+01
22 0.187500 5.15135975e+01
22 0.218750 4.19220974e+01
22 0.250000 3.29231973e+01
22 0.281250 2.47107200e+01
22 0.312500 1.74358177e+01
22 0.343750 1.12137987e+01
22 0.375000 6.13808265e+00
22 0.406250 2.33492600e+00
22 0.437500 3.82107233e-01
22 0.468750 9.81296707e-03
22 0.500000 1.51054460e-09
22 0.531250 1.29923827e-04
22 0.562500 9.39626456e-02
22 0.593750 1.46189911e+00
22 0.625000 6.35532154e+00
22 0.656250 1.45884250e+01
22 0.687500 2.55437759e+01
22 0.718750 3.86328502e+01
22 0.750000 5.29779682e+01
22 0.781250 6.74833227e+01
22 0.812500 8.09974291e+01
22 0.843750 9.24808310e+01
22 0.875000 1.01163576e+02
22 0.906250 1.06609936e+02
22 0.937500 1.08725184e+02
22 0.968750 1.07697662e+02
23 0.000000 1.55303135e+02
23 0.031250 1.46291583e+02
23 0.062500 1.34695821e+02
23 0.093750 1.21294832e+02
23 0.125000 1.06807317e+02
23 0.156250 9.18572100e+01
23 0.187500 7.69845675e+01
23 0.218750 6.26308804e+01
23 0.250000 4.91636746e+01
23 0.281250 3.68753432e+01
23 0.312500 2.59945240e+01
23 0.343750 1.66963061e+01
23 0.375000 9.12247821e+00
23 0.406250 3.46247278e+00
23 0.437500 5.65547349e-01
23 0.468750 1.45100956e-02
23 0.500000 2.23548905e-09
23 0.531250 1.91964592e-04
23 0.562500 1.38949794e-01
23 0.593750 2.16733774e+00
